id,files,abbr,name,typeOfIdentifier,expansion,enclosingMethod
Lorg/apache/maven/model/plugin/DefaultReportingConverter;.convert(Lorg/apache/maven/model/ReportPlugin;)Lorg/codehaus/plexus/util/xml/Xpp3Dom;#0#0#0#rs,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/main/java/org/apache/maven/model/plugin/DefaultReportingConverter.java;,rs,rs,VariableName,report set,MethodName:convert;
Lorg/apache/maven/project/ProjectUtils;.rs(Lorg/codehaus/plexus/PlexusContainer;)Lorg/apache/maven/repository/RepositorySystem;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/project/ProjectUtils.java;,rs,rs,MethodName,repository system,
Lorg/apache/maven/project/artifact/DefaultMavenMetadataCacheTest;.testCacheKey()V|Ljava/lang/Exception;#rr2,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/project/artifact/DefaultMavenMetadataCacheTest.java;,rr,rr2,VariableName,repository,MethodName:testCacheKey;
Lorg/apache/maven/project/artifact/DefaultMavenMetadataCacheTest;.testCacheKey()V|Ljava/lang/Exception;#rr1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/project/artifact/DefaultMavenMetadataCacheTest.java;,rr,rr1,VariableName,repository,MethodName:testCacheKey;
Lorg/apache/maven/toolchain/java/JavaToolchainImpl;.findTool(Ljava/lang/String;)Ljava/lang/String;#toRet,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/toolchain/java/JavaToolchainImpl.java;,ret,toRet,VariableName,null_1,MethodName:findTool;
Lorg/apache/maven/artifact/ArtifactStatus;.valueOf(Ljava/lang/String;)Lorg/apache/maven/artifact/ArtifactStatus;#retVal,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/artifact/ArtifactStatus.java;,ret,retVal,VariableName,null_2,MethodName:valueOf;
Lorg/apache/maven/plugin/PluginParameterExpressionEvaluator;.evaluate(Ljava/lang/String;Ljava/lang/Class<*>;)Ljava/lang/Object;|Lorg/codehaus/plexus/component/configurator/expression/ExpressionEvaluationException;#0#0#0#retVal,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterExpressionEvaluator.java;,ret,retVal,VariableName,return,MethodName:evaluate;
Lorg/apache/maven/artifact/versioning/ComparableVersionTest;.newComparable(Ljava/lang/String;)Ljava/lang/Comparable;#ret,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-artifact/src/test/java/org/apache/maven/artifact/versioning/ComparableVersionTest.java;,ret,ret,VariableName,null_3,MethodName:newComparable;
Lorg/apache/maven/profiles/RepositoryBase;.equals(Ljava/lang/Object;)Z#retValue,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/target/generated-sources/modello/org/apache/maven/profiles/RepositoryBase.java;,ret,retValue,VariableName,return,MethodName:equals;
Lorg/apache/maven/artifact/repository/MavenArtifactRepository;.basedir(Ljava/lang/String;)Ljava/lang/String;#retValue,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/artifact/repository/MavenArtifactRepository.java;,ret,retValue,VariableName,return,MethodName:basedir;
Lorg/apache/maven/settings/RepositoryBase;.equals(Ljava/lang/Object;)Z#retValue,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-settings/target/generated-sources/modello/org/apache/maven/settings/RepositoryBase.java;,ret,retValue,VariableName,return,MethodName:equals;
Lorg/apache/maven/toolchain/DefaultToolchainManagerPrivate;.getToolchainsForType(Ljava/lang/String;Lorg/apache/maven/execution/MavenSession;)[Lorg/apache/maven/toolchain/ToolchainPrivate;|Lorg/apache/maven/toolchain/MisconfiguredToolchainException;#toRet,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/toolchain/DefaultToolchainManagerPrivate.java;,ret,toRet,VariableName,null_4,MethodName:getToolchainsForType;
Lorg/apache/maven/artifact/resolver/ResolutionNode;.getDependencyTrail()Ljava/util/List<Ljava/lang/String;>;|Lorg/apache/maven/artifact/versioning/OverConstrainedVersionException;#ret,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/artifact/resolver/ResolutionNode.java;,ret,ret,VariableName,null_3,MethodName:getDependencyTrail;
Lorg/apache/maven/repository/legacy/resolver/DefaultArtifactCollectorTest;.testTestScopeNotTransitive()V|Lorg/apache/maven/artifact/resolver/ArtifactResolutionException;|Lorg/apache/maven/artifact/versioning/InvalidVersionSpecificationException;#res,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/repository/legacy/resolver/DefaultArtifactCollectorTest.java;,res,res,VariableName,resolution,MethodName:testTestScopeNotTransitive;
Lorg/apache/maven/model/interpolation/AbstractModelInterpolatorTest;.testShouldInterpolateSourceDirectoryReferencedFromResourceDirectoryCorrectly()V|Ljava/lang/Exception;#res,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java;,res,res,VariableName,resource,MethodName:testShouldInterpolateSourceDirectoryReferencedFromResourceDirectoryCorrectly;
Lorg/apache/maven/repository/legacy/resolver/DefaultArtifactCollectorTest;.testOverConstrainedVersionException()V|Lorg/apache/maven/artifact/resolver/ArtifactResolutionException;|Lorg/apache/maven/artifact/versioning/InvalidVersionSpecificationException;#0#0#res,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/repository/legacy/resolver/DefaultArtifactCollectorTest.java;,res,res,VariableName,result,MethodName:testOverConstrainedVersionException;
Lorg/apache/maven/repository/metadata/MetadataGraph;.getEdgesBetween(Lorg/apache/maven/repository/metadata/MetadataGraphVertex;Lorg/apache/maven/repository/metadata/MetadataGraphVertex;)Ljava/util/List<Lorg/apache/maven/repository/metadata/MetadataGraphEdge;>;#res,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/metadata/MetadataGraph.java;,res,res,VariableName,result,MethodName:getEdgesBetween;
Lorg/apache/maven/repository/legacy/resolver/DefaultArtifactCollectorTest;.testResolveCorrectDependenciesWhenDifferentDependenciesOnNearest()V|Lorg/apache/maven/artifact/resolver/ArtifactResolutionException;|Lorg/apache/maven/artifact/versioning/InvalidVersionSpecificationException;#res,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/repository/legacy/resolver/DefaultArtifactCollectorTest.java;,res,res,VariableName,result,MethodName:testResolveCorrectDependenciesWhenDifferentDependenciesOnNearest;
Lorg/apache/maven/repository/legacy/resolver/DefaultArtifactCollectorTest;.testIncompatibleRanges()V|Lorg/apache/maven/artifact/resolver/ArtifactResolutionException;|Lorg/apache/maven/artifact/versioning/InvalidVersionSpecificationException;#res,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/repository/legacy/resolver/DefaultArtifactCollectorTest.java;,res,res,VariableName,resolution,MethodName:testIncompatibleRanges;
Lorg/apache/maven/repository/metadata/DefaultGraphConflictResolver;.resolveConflicts(Lorg/apache/maven/repository/metadata/MetadataGraph;Lorg/apache/maven/artifact/ArtifactScopeEnum;)Lorg/apache/maven/repository/metadata/MetadataGraph;|Lorg/apache/maven/repository/metadata/GraphConflictResolutionException;#0#0#linkedRes,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/metadata/DefaultGraphConflictResolver.java;,res,linkedRes,VariableName,null,MethodName:resolveConflicts;
Lorg/apache/maven/repository/metadata/DefaultGraphConflictResolver;.cleanEdges(Lorg/apache/maven/repository/metadata/MetadataGraphVertex;Ljava/util/List<Lorg/apache/maven/repository/metadata/MetadataGraphEdge;>;Lorg/apache/maven/artifact/ArtifactScopeEnum;)Lorg/apache/maven/repository/metadata/MetadataGraphEdge;#res,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/metadata/DefaultGraphConflictResolver.java;,res,res,VariableName,result,MethodName:cleanEdges;
Lorg/apache/maven/model/interpolation/AbstractModelInterpolatorTest;.testShouldInterpolateSourceDirectoryReferencedFromResourceDirectoryCorrectly()V|Ljava/lang/Exception;#res3,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java;,res,res3,VariableName,resource,MethodName:testShouldInterpolateSourceDirectoryReferencedFromResourceDirectoryCorrectly;
Lorg/apache/maven/model/interpolation/AbstractModelInterpolatorTest;.testShouldInterpolateSourceDirectoryReferencedFromResourceDirectoryCorrectly()V|Ljava/lang/Exception;#res2,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java;,res,res2,VariableName,resource,MethodName:testShouldInterpolateSourceDirectoryReferencedFromResourceDirectoryCorrectly;
Lorg/apache/maven/repository/internal/RepositorySystemTest;.testResolveArtifacts()V|Ljava/lang/Exception;#req1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-resolver-provider/src/test/java/org/apache/maven/repository/internal/RepositorySystemTest.java;,req,req1,VariableName,request,MethodName:testResolveArtifacts;
Lorg/apache/maven/repository/internal/RepositorySystemTest;.testResolveArtifacts()V|Ljava/lang/Exception;#req3,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-resolver-provider/src/test/java/org/apache/maven/repository/internal/RepositorySystemTest.java;,req,req3,VariableName,request,MethodName:testResolveArtifacts;
Lorg/apache/maven/repository/internal/RepositorySystemTest;.testResolveArtifacts()V|Ljava/lang/Exception;#req2,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-resolver-provider/src/test/java/org/apache/maven/repository/internal/RepositorySystemTest.java;,req,req2,VariableName,request,MethodName:testResolveArtifacts;
Lorg/apache/maven/model/building/DefaultModelProblemCollector;.add(Lorg/apache/maven/model/building/ModelProblemCollectorRequest;)V#req#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/main/java/org/apache/maven/model/building/DefaultModelProblemCollector.java;,req,req,ParameterName,request,MethodName:add;
Lorg/apache/maven/model/building/SimpleProblemCollector;.add(Lorg/apache/maven/model/building/ModelProblemCollectorRequest;)V#req#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/test/java/org/apache/maven/model/building/SimpleProblemCollector.java;,req,req,ParameterName,request,MethodName:add;
Lorg/apache/maven/toolchain/DefaultToolchainManagerPrivateTest;.testMisconfiguredToolchain()V|Ljava/lang/Exception;#req,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/toolchain/DefaultToolchainManagerPrivateTest.java;,req,req,VariableName,request,MethodName:testMisconfiguredToolchain;
Lorg/apache/maven/model/building/ModelProblemCollector;.add(Lorg/apache/maven/model/building/ModelProblemCollectorRequest;)V#req#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/main/java/org/apache/maven/model/building/ModelProblemCollector.java;,req,req,ParameterName,request,MethodName:add;
Lorg/apache/maven/toolchain/DefaultToolchainManagerPrivateTest;.testToolchainsForAvailableType()V|Ljava/lang/Exception;#req,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/toolchain/DefaultToolchainManagerPrivateTest.java;,req,req,VariableName,request,MethodName:testToolchainsForAvailableType;
Lorg/apache/maven/toolchain/DefaultToolchainManagerPrivateTest;.testToolchainsForConfiguredType()V|Ljava/lang/Exception;#req,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/toolchain/DefaultToolchainManagerPrivateTest.java;,req,req,VariableName,request,MethodName:testToolchainsForConfiguredType;
Lorg/apache/maven/project/DefaultMavenProjectBuilder;.toRequest(Lorg/apache/maven/project/ProjectBuilderConfiguration;)Lorg/apache/maven/project/ProjectBuildingRequest;#0#0#req,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java;,req,req,VariableName,request,MethodName:toRequest;
Lorg/apache/maven/project/artifact/MavenMetadataSource;.aggregateRepositories(Ljava/util/List<Lorg/apache/maven/artifact/repository/ArtifactRepository;>;Ljava/util/List<Lorg/apache/maven/artifact/repository/ArtifactRepository;>;)Ljava/util/List<Lorg/apache/maven/artifact/repository/ArtifactRepository;>;#0#repos,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/project/artifact/MavenMetadataSource.java;,repos,repos,VariableName,repository,MethodName:aggregateRepositories;
Lorg/apache/maven/settings/SettingsUtils;.convertToSettingsProfile(Lorg/apache/maven/model/Profile;)Lorg/apache/maven/settings/Profile;#repos,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/settings/SettingsUtils.java;,repos,repos,VariableName,repository,MethodName:convertToSettingsProfile;
Lorg/apache/maven/repository/legacy/DefaultWagonManagerTest;.testUnnecessaryRepositoryLookup()V|Ljava/lang/Exception;#repos,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/repository/legacy/DefaultWagonManagerTest.java;,repos,repos,VariableName,repository,MethodName:testUnnecessaryRepositoryLookup;
Lorg/apache/maven/plugin/prefix/NoPluginFoundForPrefixException;.format(Lorg/eclipse/aether/repository/LocalRepository;Ljava/util/List<Lorg/eclipse/aether/repository/RemoteRepository;>;)Ljava/lang/String;#repos,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/prefix/NoPluginFoundForPrefixException.java;,repos,repos,VariableName,repository,MethodName:format;
Lorg/apache/maven/plugin/version/PluginVersionResolutionException;.format(Lorg/eclipse/aether/repository/LocalRepository;Ljava/util/List<Lorg/eclipse/aether/repository/RemoteRepository;>;)Ljava/lang/String;#repos,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/version/PluginVersionResolutionException.java;,repos,repos,VariableName,repository,MethodName:format;
Lorg/apache/maven/repository/legacy/LegacyRepositorySystem;.getEffectiveRepositories(Ljava/util/List<Lorg/apache/maven/artifact/repository/ArtifactRepository;>;)Ljava/util/List<Lorg/apache/maven/artifact/repository/ArtifactRepository;>;#reposByKey,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/legacy/LegacyRepositorySystem.java;,repos,reposByKey,VariableName,repository,MethodName:getEffectiveRepositories;
Lorg/apache/maven/settings/SettingsUtils;.convertToSettingsProfile(Lorg/apache/maven/model/Profile;)Lorg/apache/maven/settings/Profile;#pluginRepos,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/settings/SettingsUtils.java;,repos,pluginRepos,VariableName,repository,MethodName:convertToSettingsProfile;
Lorg/apache/maven/RepositoryUtils;.toRepos(Ljava/util/List<Lorg/apache/maven/artifact/repository/ArtifactRepository;>;)Ljava/util/List<Lorg/eclipse/aether/repository/RemoteRepository;>;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactResolver.java;C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/project/MavenProject.java;C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/project/DefaultProjectBuilder.java;C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/internal/BootstrapCoreExtensionManager.java;C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/RepositoryUtils.java;,repos,toRepos,MethodName,repository,
Lorg/apache/maven/project/DefaultMavenProjectBuilder;.normalizeToArtifactRepositories(Ljava/util/List<*>;Lorg/apache/maven/project/ProjectBuildingRequest;)Ljava/util/List<Lorg/apache/maven/artifact/repository/ArtifactRepository;>;|Lorg/apache/maven/project/ProjectBuildingException;#0#repos,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java;,repos,repos,VariableName,repository,MethodName:normalizeToArtifactRepositories;
Lorg/apache/maven/repository/legacy/LegacyRepositorySystem;.getEffectiveRepositories(Ljava/util/List<Lorg/apache/maven/artifact/repository/ArtifactRepository;>;)Ljava/util/List<Lorg/apache/maven/artifact/repository/ArtifactRepository;>;#1#0#mirroredRepos,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/legacy/LegacyRepositorySystem.java;,repos,mirroredRepos,VariableName,repository,MethodName:getEffectiveRepositories;
Lorg/apache/maven/project/artifact/MavenMetadataSource;.retrieve(Lorg/apache/maven/repository/legacy/metadata/MetadataResolutionRequest;)Lorg/apache/maven/artifact/metadata/ResolutionGroup;|Lorg/apache/maven/artifact/metadata/ArtifactMetadataRetrievalException;#0#rel,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/project/artifact/MavenMetadataSource.java;,rel,rel,VariableName,relocation,MethodName:retrieve;
Lorg/apache/maven/model/building/FileModelSource;.getRelatedSource(Ljava/lang/String;)Lorg/apache/maven/model/building/ModelSource2;#relPath#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/main/java/org/apache/maven/model/building/FileModelSource.java;,rel,relPath,ParameterName,related,MethodName:getRelatedSource;
Lorg/apache/maven/model/building/ModelSource2;.getRelatedSource(Ljava/lang/String;)Lorg/apache/maven/model/building/ModelSource2;#relPath#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/main/java/org/apache/maven/model/building/ModelSource2.java;,rel,relPath,ParameterName,related,MethodName:getRelatedSource;
Lorg/apache/maven/project/artifact/MavenMetadataSource;.retrieveRelocatedProject(Lorg/apache/maven/artifact/Artifact;Lorg/apache/maven/repository/legacy/metadata/MetadataResolutionRequest;)Lorg/apache/maven/project/artifact/MavenMetadataSource$ProjectRelocation;|Lorg/apache/maven/artifact/metadata/ArtifactMetadataRetrievalException;#rel,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/project/artifact/MavenMetadataSource.java;,rel,rel,VariableName,relocation,MethodName:retrieveRelocatedProject;
Lorg/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager;.fixTimestamp(Ljava/io/File;Lorg/apache/maven/artifact/repository/metadata/Metadata;Lorg/apache/maven/artifact/repository/metadata/Metadata;)V#0#versioningRef,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java;,ref,versioningRef,VariableName,reference,MethodName:fixTimestamp;
Lorg/apache/maven/plugin/PluginParameterExpressionEvaluatorTest;.testMissingPOMPropertyRefInLargerExpression()V|Ljava/lang/Exception;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/plugin/PluginParameterExpressionEvaluatorTest.java;,ref,testMissingPOMPropertyRefInLargerExpression,MethodName,null,
Lorg/apache/maven/project/ProjectUtils;.buildArtifactRepositories(Ljava/util/List<Lorg/apache/maven/model/Repository;>;Lorg/apache/maven/artifact/repository/ArtifactRepositoryFactory;Lorg/codehaus/plexus/PlexusContainer;)Ljava/util/List<Lorg/apache/maven/artifact/repository/ArtifactRepository;>;|Lorg/apache/maven/artifact/InvalidRepositoryException;#0#r,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/project/ProjectUtils.java;,r,r,VariableName,repository,MethodName:buildArtifactRepositories;
Lorg/apache/maven/project/artifact/DefaultMavenMetadataCache;.repositoryEquals(Lorg/apache/maven/artifact/repository/ArtifactRepository;Lorg/apache/maven/artifact/repository/ArtifactRepository;)Z#r2#0#1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/project/artifact/DefaultMavenMetadataCache.java;,r,r2,ParameterName,repository,MethodName:repositoryEquals;
Lorg/apache/maven/artifact/versioning/VersionRange;.toString()Ljava/lang/String;#0#0#0#r,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/VersionRange.java;,r,r,VariableName,restriction,MethodName:toString;
Lorg/apache/maven/project/artifact/DefaultMavenMetadataCache;.repositoryEquals(Lorg/apache/maven/artifact/repository/ArtifactRepository;Lorg/apache/maven/artifact/repository/ArtifactRepository;)Z#r1#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/project/artifact/DefaultMavenMetadataCache.java;,r,r1,ParameterName,repository,MethodName:repositoryEquals;
Lorg/apache/maven/plugin/CacheUtils;.dependenciesEquals(Ljava/util/List<Lorg/apache/maven/model/Dependency;>;Ljava/util/List<Lorg/apache/maven/model/Dependency;>;)Z#0#r,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/CacheUtils.java;,r,r,VariableName,null,MethodName:dependenciesEquals;
Lorg/apache/maven/execution/DefaultMavenExecutionRequestPopulatorTest;.testPluginRepositoryInjection()V|Ljava/lang/Exception;#r,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/execution/DefaultMavenExecutionRequestPopulatorTest.java;,r,r,VariableName,repository,MethodName:testPluginRepositoryInjection;
Lorg/apache/maven/lifecycle/internal/BuildThreadFactory;.newThread(Ljava/lang/Runnable;)Ljava/lang/Thread;#r#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/lifecycle/internal/BuildThreadFactory.java;,r,r,ParameterName,runnable,MethodName:newThread;
Lorg/apache/maven/settings/SettingsUtilsTest;.testRoundTripProfiles()V#1#0#r,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/settings/SettingsUtilsTest.java;,r,r,VariableName,repository,MethodName:testRoundTripProfiles;
Lorg/apache/maven/plugin/CacheUtils;.exclusionsEquals(Ljava/util/List<Lorg/apache/maven/model/Exclusion;>;Ljava/util/List<Lorg/apache/maven/model/Exclusion;>;)Z#0#r,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/CacheUtils.java;,r,r,VariableName,null_1,MethodName:exclusionsEquals;
Lorg/apache/maven/artifact/versioning/VersionRange;.restrict(Lorg/apache/maven/artifact/versioning/VersionRange;)Lorg/apache/maven/artifact/versioning/VersionRange;#0#r,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/VersionRange.java;,r,r,VariableName,restriction,MethodName:restrict;
Lorg/apache/maven/plugin/DefaultBuildPluginManager;.executeMojo(Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/plugin/MojoExecution;)V|Lorg/apache/maven/plugin/MojoFailureException;|Lorg/apache/maven/plugin/MojoExecutionException;|Lorg/apache/maven/plugin/PluginConfigurationException;|Lorg/apache/maven/plugin/PluginManagerException;#1#3#ps,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/DefaultBuildPluginManager.java;,ps,ps,VariableName,print stream,MethodName:executeMojo;
Lorg/apache/maven/plugin/internal/DefaultMavenPluginManager;.getConfiguredMojo<T:Ljava/lang/Object;>(Ljava/lang/Class<TT;>;Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/plugin/MojoExecution;)TT;|Lorg/apache/maven/plugin/PluginConfigurationException;|Lorg/apache/maven/plugin/PluginContainerException;#0#0#0#1#0#ps,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultMavenPluginManager.java;,ps,ps,VariableName,print stream,MethodName:getConfiguredMojo;
Lorg/apache/maven/plugin/internal/DefaultMavenPluginManager;.populatePluginFields(Ljava/lang/Object;Lorg/apache/maven/plugin/descriptor/MojoDescriptor;Lorg/codehaus/plexus/classworlds/realm/ClassRealm;Lorg/codehaus/plexus/configuration/PlexusConfiguration;Lorg/codehaus/plexus/component/configurator/expression/ExpressionEvaluator;)V|Lorg/apache/maven/plugin/PluginConfigurationException;#0#3#ps,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultMavenPluginManager.java;,ps,ps,VariableName,print stream,MethodName:populatePluginFields;
Lorg/apache/maven/plugin/DefaultBuildPluginManager;.executeMojo(Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/plugin/MojoExecution;)V|Lorg/apache/maven/plugin/MojoFailureException;|Lorg/apache/maven/plugin/MojoExecutionException;|Lorg/apache/maven/plugin/PluginConfigurationException;|Lorg/apache/maven/plugin/PluginManagerException;#1#4#ps,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/DefaultBuildPluginManager.java;,ps,ps,VariableName,print stream,MethodName:executeMojo;
Lorg/apache/maven/plugin/internal/DefaultMavenPluginManager;.getConfiguredMojo<T:Ljava/lang/Object;>(Ljava/lang/Class<TT;>;Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/plugin/MojoExecution;)TT;|Lorg/apache/maven/plugin/PluginConfigurationException;|Lorg/apache/maven/plugin/PluginContainerException;#0#0#0#1#1#ps,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultMavenPluginManager.java;,ps,ps,VariableName,print stream,MethodName:getConfiguredMojo;
Lorg/apache/maven/plugin/internal/DefaultMavenPluginManager;.populatePluginFields(Ljava/lang/Object;Lorg/apache/maven/plugin/descriptor/MojoDescriptor;Lorg/codehaus/plexus/classworlds/realm/ClassRealm;Lorg/codehaus/plexus/configuration/PlexusConfiguration;Lorg/codehaus/plexus/component/configurator/expression/ExpressionEvaluator;)V|Lorg/apache/maven/plugin/PluginConfigurationException;#0#4#ps,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultMavenPluginManager.java;,ps,ps,VariableName,print stream,MethodName:populatePluginFields;
Lorg/apache/maven/plugin/DefaultBuildPluginManager;.executeMojo(Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/plugin/MojoExecution;)V|Lorg/apache/maven/plugin/MojoFailureException;|Lorg/apache/maven/plugin/MojoExecutionException;|Lorg/apache/maven/plugin/PluginConfigurationException;|Lorg/apache/maven/plugin/PluginManagerException;#1#2#ps,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/plugin/DefaultBuildPluginManager.java;,ps,ps,VariableName,print stream,MethodName:executeMojo;
Lorg/apache/maven/cli/MavenCli;.logging(Lorg/apache/maven/cli/CliRequest;)V#0#0#0#ps,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/MavenCli.java;,ps,ps,VariableName,print stream,MethodName:logging;
