id,files,typeOfIdentifier,subclass,subsubclass,parents,ancestor,methods,fields,comment,type,enclosingClass,assignment,methodInvocated,parameterArgument,parameter,enclosingMethod,argument,name,abbr,expansion
Lorg/pdfsam/WindowStatusController;.PDFSAM_DISABLE_UI_RESTORE)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/WindowStatusControllerTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/WindowStatusController.java;,FieldName,,,,,,,,ClassName:String;,ClassName:WindowStatusController;,,,,,,,PDFSAM_DISABLE_UI_RESTORE,ui,user interface
Lorg/pdfsam/configuration/EnhancedClassloaderProviderTest;.emptySysProperty()V,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/configuration/EnhancedClassloaderProviderTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:EnhancedClassloaderProviderTest;,,,,,,,emptySysProperty,sys,systems
Lorg/pdfsam/support/filter/FileFilterType;.isValid(Ljava/lang/String;)Z#0#1#ipe,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/support/filter/FileFilterType.java;,VariableName,,,,,,,,ClassName:InvalidPathException;,,,,,,MethodName:isValid;,,ipe,ipe,invalid path exception
Lorg/pdfsam/context/UserContext;.setIntegerPreference(Lorg/pdfsam/context/IntUserPreference;I)V#pref#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/context/UserContext.java;,ParameterName,,,,,,,Sets an link Integer preference param pref param value;,ClassName:IntUserPreference;,,,,,,MethodName:setIntegerPreference;,MethodName:any;ParameterName:preference;VariableName:THUMBNAILS_SIZE;,pref,pref,preference
Lorg/pdfsam/community/PdfsamCommunityConfig;.updatesUrl(Lorg/pdfsam/Pdfsam;)Ljava/lang/Object;|Ljava/net/MalformedURLException;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-community/src/main/java/org/pdfsam/community/PdfsamCommunityConfig.java;,MethodName,,,,,,,,ClassName:Object;,ClassName:PdfsamCommunityConfig;,,,,ParameterName:pdfsam;,,,updatesUrl,url,uniform resource locator
Lorg/pdfsam/ui/support/Style;.css()[Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/selection/PasswordFieldPopup.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitOptionsPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitOptionsPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/CheckForUpdatesButton.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/commons/ClosePane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/module/OpenButton.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/log/LogStage.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/module/RunButton.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/commons/ValidableTextFieldTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/about/AboutDashboardPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-bookmarks/src/test/java/org/pdfsam/splitbybookmarks/BookmarksLevelComboBoxTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceThumbnailsPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateOptionsPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceConfig.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/news/NewsPanel.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitOptionsPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/commons/ValidableTextField.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/prefix/PrefixPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceBehaviorPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfVersionConstrainedCheckBox.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTableToolbar.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceAppearencePane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/BrowsableDirectoryFieldUITest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/commons/HidingPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/notification/Notification.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/workarea/WorkArea.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dialog/ConfirmationDialogContent.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfDestinationPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dialog/ConfirmationDialog.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/BrowsableField.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/ClearStatisticsButton.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/module/ModuleOwnedButton.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceOutputPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/info/InfoStage.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/commons/RadioButtonDrivenTextFieldsPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/module/TaskFailedButton.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractOptionsPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-merge/src/main/java/org/pdfsam/merge/MergeOptionsPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceWorkspacePane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/BrowsableFileFieldUITest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/BookmarksLevelComboBox.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/Dashboard.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/support/Style.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dialog/OpenWithDialog.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/DestinationPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/log/LogPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/commons/UrlButton.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/module/BaseTaskExecutionModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/DashboardItemPane.java;,MethodName,,,,,,,return an array of css classes;,ClassName:String[];,,,MethodName:urlButton;,ParameterName:style;,,,,css,css,cascading style sheets
Lorg/pdfsam/pdf/PdfDocumentDescriptor;.toPdfFileSource()Lorg/sejda/model/input/PdfFileSource;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/pdf/PdfDocumentDescriptor.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-merge/src/main/java/org/pdfsam/merge/MergeSelectionPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateSelectionPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractSelectionPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixSelectionPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/selection/single/TaskParametersBuilderSingleSelectionPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/pdf/PdfDocumentDescriptorTest.java;,MethodName,,,,,,,,ClassName:PdfFileSource;,ClassName:PdfDocumentDescriptor;,VariableName:source;VariableName:input;,MethodName:addInput;,ParameterName:source;,,,,toPdfFileSource,pdf,portable document format
Lorg/pdfsam/news/LatestNewsController;.lambda$2(Lorg/pdfsam/news/NewsData;)Z#n#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/news/LatestNewsController.java;,VariableName,,,,,,,,ClassName:NewsData;,ClassName:LatestNewsController;,,,,,MethodName:fetchLatestNews;,,n,n,news
Lorg/pdfsam/ui/dashboard/preference/PreferenceWorkspacePane;.(Lorg/pdfsam/ui/dashboard/preference/PreferenceBrowsableDirectoryField;Lorg/pdfsam/ui/dashboard/preference/PreferenceBrowsableFileField;Lorg/pdfsam/ui/dashboard/preference/PreferenceCheckBox;Lorg/pdfsam/ui/dashboard/preference/PreferenceCheckBox;)V#savePwdInWorkspace#0#3,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceWorkspacePane.java;,ParameterName,,,,,,,,ClassName:PreferenceCheckBox;,,,,,,MethodName:PreferenceWorkspacePane;,,savePwdInWorkspace,pwd,password
Lorg/pdfsam/premium/PremiumModule;.setUrl(Ljava/lang/String;)V,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/premium/PremiumModule.java;,MethodName,,,,,,,,ClassName:void;,ClassName:PremiumModule;,,,,ParameterName:url;,,,setUrl,url,uniform resource locator
Lorg/pdfsam/configuration/StylesConfigTest;.initFx)Lorg/pdfsam/test/InitializeAndApplyJavaFxThreadRule;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/configuration/StylesConfigTest.java;,FieldName,,,,,,,,ClassName:InitializeAndApplyJavaFxThreadRule;,ClassName:StylesConfigTest;,ClassName:InitializeAndApplyJavaFxThreadRule;,,,,,,initFx,init,initialize
Lorg/pdfsam/module/TaskExecutionRequestEventTest;.testNullParams()V,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/module/TaskExecutionRequestEventTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:TaskExecutionRequestEventTest;,,,,,,,testNullParams,params,parameters
Lorg/pdfsam/pdf/SAMBoxPdfLoadServiceTest;.encWithPwd()V|Ljava/io/IOException;|Ljava/lang/InterruptedException;|Ljava/util/concurrent/TimeoutException;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/pdf/SAMBoxPdfLoadServiceTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:SAMBoxPdfLoadServiceTest;,,,,,,,encWithPwd,pwd,password
Lorg/pdfsam/support/filter/FileFilterTypeTest;.testPdf()V,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/support/filter/FileFilterTypeTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:FileFilterTypeTest;,,,,,,,testPdf,pdf,portable document format
Lorg/pdfsam/ui/commons/UrlButton;.styledUrlButton(Ljava/lang/String;Ljava/lang/String;Lde/jensd/fx/glyphs/GlyphIcons;)Lorg/pdfsam/ui/commons/UrlButton;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/commons/UrlButtonTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/commons/UrlButton.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/about/AboutDashboardPane.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/notification/NotificationsController.java;,MethodName,,,,,,,factory methods to create an url button with default link Style BUTTON style param text optional button text param url param icon optional icon return;,ClassName:UrlButton;,ClassName:UrlButton;,VariableName:content;VariableName:content;VariableName:content;VariableName:button;VariableName:content;,,,ParameterName:icon;ParameterName:url;ParameterName:text;,,,styledUrlButton,url,uniform resource locator
Lorg/pdfsam/ui/workarea/QuickbarModuleButtonsProviderTest;.lowPrio)Lorg/pdfsam/test/LowPriorityTestModule;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/workarea/QuickbarModuleButtonsProviderTest.java;,FieldName,,,,,,,,ClassName:LowPriorityTestModule;,ClassName:QuickbarModuleButtonsProviderTest;,ClassName:LowPriorityTestModule;FieldName:modules;,,,,,,lowPrio,prio,priority
Ljavafx/geometry/Bounds;.getMaxY()D,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/help/HelpUtils.java;,MethodName,,,,,,,,ClassName:double;,,VariableName:p;,,,,,,getMaxY,max,maximum
Lorg/pdfsam/split/SplitOptionsPane;.setMaxPages(Ljava/lang/Integer;)V,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitOptionsPane.java;,MethodName,,,,,,,,ClassName:void;,ClassName:SplitOptionsPane;,,MethodName:addOnLoaded;,ParameterName:onDescriptorLoaded;,ParameterName:value;,,,setMaxPages,max,maximum
Lorg/pdfsam/ui/dialog/CreateOutputDirectoryConfirmationDialogTest;.cancelOnEsc()V,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/dialog/CreateOutputDirectoryConfirmationDialogTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:CreateOutputDirectoryConfirmationDialogTest;,,,,,,,cancelOnEsc,esc,escape
Lorg/sejda/model/exception/TaskIOException;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/notification/NotificationsControllerTest.java;,ClassName,,,,,,,,,,,,,,,,TaskIOException,io,input output
Ljava/lang/Integer;.MIN_VALUE)I,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dialog/OverwriteDialogController.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTable.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/support/validation/PositiveIntRangeStringValidator.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/module/ClearUsageController.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dialog/LenientTaskExecutionDialogController.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/ContentPane.java;,VariableName,,,,,,,,ClassName:int;,ClassName:ClearUsageController;ClassName:SelectionTable;ClassName:OverwriteDialogController;ClassName:LenientTaskExecutionDialogController;ClassName:PositiveIntRangeStringValidator;ClassName:ContentPane;,FieldName:lower;,,,,MethodName:request;MethodName:onShowNewsPanel;MethodName:request;MethodName:onSetActiveModule;MethodName:onHideNewsPanel;MethodName:onSetActiveDashboardItem;MethodName:onLoadDocumentsRequest;MethodName:request;,,MIN_VALUE,min,minimum
Lorg/pdfsam/support/validation/RegexValidatorTest;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/test/java/org/pdfsam/support/validation/RegexValidatorTest.java;,ClassName,,,,,MethodName:testAllowBlank;MethodName:testNegative;MethodName:testPositive;,FieldName:victim;,author Andrea Vacondio;,,,,,,,,,RegexValidatorTest,regex,regular expression
Lorg/sejda/sambox/pdmodel/PDDocumentInformation;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/test/java/org/pdfsam/pdf/DefaultSAMBoxLoaderTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/pdf/DefaultSAMBoxLoader.java;,ClassName,,,,,,,,,,,,,,,,PDDocumentInformation,pd,portable doument
Lorg/pdfsam/ui/io/PdfVersionComboTest;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/PdfVersionComboTest.java;,ClassName,,,,,MethodName:sameAsSourceVersion;MethodName:addConstraintRemovesItems;MethodName:removeConstraintRestoresItems;MethodName:sameAsSourceVersionLowerThenConstraint;MethodName:setUp;MethodName:lowestIsSelected;MethodName:reset;MethodName:enableSameAsSource;MethodName:comboHasItem;,FieldName:victim;FieldName:MODULE;FieldName:fxThread;FieldName:clearStudio;,author Andrea Vacondio;,,,,,,,,,PdfVersionComboTest,pdf,portable document format
Lorg/pdfsam/ui/dialog/OpenWithDialog;.lambda$2(Ljavafx/scene/control/Button;Ljavafx/scene/Node;)V#g#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/dialog/OpenWithDialog.java;,VariableName,,,,,,,,ClassName:Node;,ClassName:OpenWithDialog;,,,,,MethodName:initFor;,,g,g,graphic
Lorg/pdfsam/ui/log/LogListViewTest;.maxNumberOfLogRowsChanged()V|Ljava/lang/InterruptedException;|Ljava/util/concurrent/TimeoutException;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/test/java/org/pdfsam/ui/log/LogListViewTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:LogListViewTest;,,,,,,,maxNumberOfLogRowsChanged,max,maximum
Lorg/pdfsam/splitbybookmarks/BookmarksLevelComboBoxTest;.lambda$2(Ljava/lang/String;)V#s#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-split-by-bookmarks/src/test/java/org/pdfsam/splitbybookmarks/BookmarksLevelComboBoxTest.java;,VariableName,,,,,,,,ClassName:String;,ClassName:BookmarksLevelComboBoxTest;,,,,,MethodName:invalidRangeValue;,,s,s,string
Lorg/pdfsam/ui/io/RemovePdfVersionConstraintEvent;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfVersionCombo.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/PdfVersionComboTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfVersionConstrainedCheckBox.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/RemovePdfVersionConstraintEventTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/test/java/org/pdfsam/ui/io/PdfVersionConstrainedCheckBoxTest.java;C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/io/RemovePdfVersionConstraintEvent.java;,ClassName,,,ClassName:BasePdfVersionEvent;,,MethodName:RemovePdfVersionConstraintEvent;,,Event to notify subscribers that some selected option removes a constraint on the output pdf version author Andrea Vacondio;,,,,,,,,,RemovePdfVersionConstraintEvent,pdf,portable document format
Lorg/pdfsam/ui/selection/multiple/TooltippedTextFieldTableCell;.lambda$2(Ljavafx/beans/value/ObservableValue;Ljava/lang/Boolean;Ljava/lang/Boolean;)V#obs#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/TooltippedTextFieldTableCell.java;,VariableName,,,,,,,,ClassName:ObservableValue<? extends Boolean>;,ClassName:TooltippedTextFieldTableCell;,,,,,MethodName:TooltippedTextFieldTableCell;,,obs,obs,Observable
Lorg/pdfsam/module/PreferencesUsageDataStore;.getUsages()Ljava/util/List<Lorg/pdfsam/module/ModuleUsage;>;#0#0#0#json,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-service/src/main/java/org/pdfsam/module/PreferencesUsageDataStore.java;,VariableName,,,,,,,,ClassName:String;,ClassName:PreferencesUsageDataStore;,,,,,MethodName:getUsages;,,json,json,javascript object notation
Lorg/pdfsam/module/ModuleDescriptor;.lambda$0([Lorg/pdfsam/module/ModuleInputOutputType;)Z#t#0#0,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-core/src/main/java/org/pdfsam/module/ModuleDescriptor.java;,VariableName,,,,,,,,ClassName:ModuleInputOutputType[];,ClassName:ModuleDescriptor;,FieldName:inputTypes;,,,,MethodName:ModuleDescriptor;,,t,t,type
Ljavafx/scene/shape/SVGPath;,C:/PHDONE/runtime-EclipseApplication/pdfsam-master/pdfsam-gui/src/main/java/org/pdfsam/ui/quickbar/ExpandButton.java;,ClassName,,,,,,,,,,,,,,,,SVGPath,svg,scalable vector graphics
