id,files,typeOfIdentifier,subclass,subsubclass,parents,ancestor,methods,fields,comment,type,enclosingClass,assignment,methodInvocated,parameterArgument,parameter,enclosingMethod,argument,name,abbr,expansion
Lorg/apache/batik/ext/awt/image/spi/JDKRegistryEntry$3808;.run()V#0#0#tk,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/image/spi/JDKRegistryEntry.java;,VariableName,,,,,,,,ClassName:Toolkit;,ClassName:JDKRegistryEntry;,ClassName:Toolkit;VariableName:img;MethodName:getDefaultToolkit;VariableName:t;,,,,MethodName:run;MethodName:handleURL;,,tk,tk,toolkit
Lorg/apache/batik/transcoder/svg2svg/OutputManager$NameInfo;.([C[C[C)V#sp1#0#0,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-transcoder/src/main/java/org/apache/batik/transcoder/svg2svg/OutputManager.java;,ParameterName,,,,,,,Creates a new NameInfo;,ClassName:char[];,,FieldName:space1;,,,,MethodName:NameInfo;,,sp1,sp,space
Lorg/apache/batik/parser/UnitProcessor;.svgToObjectBoundingBox(Ljava/lang/String;Ljava/lang/String;SLorg/apache/batik/parser/UnitProcessor$Context;)F|Lorg/apache/batik/parser/ParseException;#ur,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-parser/src/main/java/org/apache/batik/parser/UnitProcessor.java;,VariableName,,,,,,,,ClassName:UnitResolver;,ClassName:UnitProcessor;,ClassName:UnitResolver;,MethodName:setLengthHandler;MethodName:svgToObjectBoundingBox;,ParameterName:value;ParameterName:handler;ParameterName:type;,,MethodName:svgToObjectBoundingBox;,,ur,ur,unit resolver
Lorg/apache/batik/bridge/svg12/DefaultXBLManager$XblChildNodes;.collectXblChildNodes(Lorg/w3c/dom/Node;Lorg/w3c/dom/Node;)Lorg/w3c/dom/Node;#1#0#rec,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/svg12/DefaultXBLManager.java;,VariableName,,,,,,,,ClassName:XBLRecord;,ClassName:DefaultXBLManager;ClassName:XblChildNodes;,ParameterName:prev;MethodName:getRecord;ParameterName:n;,,,,MethodName:collectXblChildNodes;,,rec,rec,record
Lorg/apache/batik/svggen/font/table/GlyfDescript;.yMax)S,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-svggen/src/main/java/org/apache/batik/svggen/font/table/GlyfDescript.java;,FieldName,,,,,,,,ClassName:short;,ClassName:GlyfDescript;,MethodName:read;ParameterName:bais;,,,,,,yMax,max,maximum
Lorg/apache/batik/gvt/ShapeNode;.inSensitiveArea(Ljava/awt/geom/Point2D;)Z#0#0#0#sp,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-gvt/src/main/java/org/apache/batik/gvt/ShapeNode.java;,VariableName,,,,,,,,ClassName:ShapePainter;,ClassName:ShapeNode;,VariableName:fillShapePainter;VariableName:i;VariableName:strokeShapePainter;MethodName:getShapePainter;VariableName:cp;,,,,MethodName:inSensitiveArea;,,sp,sp,shape painter
Lorg/apache/batik/apps/svgbrowser/HistoryBrowserInterface$AttributeRemovedCommand;.prevValue)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-svgbrowser/src/main/java/org/apache/batik/apps/svgbrowser/HistoryBrowserInterface.java;,FieldName,,,,,,,The previous attribute value;,ClassName:String;,ClassName:AttributeRemovedCommand;,ParameterName:prevAttributeValue;,,,,,,prevValue,prev,previous
Lorg/apache/batik/anim/MotionAnimation;.(Lorg/apache/batik/anim/timing/TimedElement;Lorg/apache/batik/anim/dom/AnimatableElement;I[F[FZZ[Lorg/apache/batik/anim/values/AnimatableValue;Lorg/apache/batik/anim/values/AnimatableValue;Lorg/apache/batik/anim/values/AnimatableValue;Lorg/apache/batik/anim/values/AnimatableValue;Lorg/apache/batik/ext/awt/geom/ExtendedGeneralPath;[FZZFS)V#1#toPt,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-anim/src/main/java/org/apache/batik/anim/MotionAnimation.java;,VariableName,,,,,,,,ClassName:AnimatableMotionPointValue;,ClassName:MotionAnimation;,ParameterName:to;ClassName:AnimatableMotionPointValue;,MethodName:lineTo;,ParameterName:x;ParameterName:y;,,MethodName:MotionAnimation;,,toPt,pt,point
Lorg/apache/batik/bridge/SVGAnimationEngine$DebugAnimationTickRunnable;.getWaitTime()J#wt,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/SVGAnimationEngine.java;,VariableName,,,,,,,,ClassName:long;,ClassName:DebugAnimationTickRunnable;ClassName:SVGAnimationEngine;,FieldName:waitTime;,,,,MethodName:getWaitTime;,,wt,wt,wait time
Lorg/apache/batik/apps/svgbrowser/DOMDocumentTree;.autoscroll(Ljava/awt/Point;)V#viewportPos,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-svgbrowser/src/main/java/org/apache/batik/apps/svgbrowser/DOMDocumentTree.java;,VariableName,,,,,,,Right Up Left Down;,ClassName:Point;,ClassName:DOMDocumentTree;,VariableName:viewport;MethodName:getViewPosition;,,,,MethodName:autoscroll;,,viewportPos,pos,position
Lorg/apache/batik/ext/awt/image/rendered/CompositeRed;.emptyRect(Ljava/awt/image/WritableRaster;)V#zr,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/image/rendered/CompositeRed.java;,VariableName,,,,,,,,ClassName:ZeroRecter;,ClassName:CompositeRed;,ClassName:PadRed;ClassName:ZeroRecter;ParameterName:wr;MethodName:getZeroRecter;,,,,MethodName:emptyRect;,,zr,zr,zero recter
Lorg/apache/batik/apps/rasterizer/SVGConverter;.setMaxWidth(F)V,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-svgrasterizer/src/main/java/org/apache/batik/apps/rasterizer/SVGConverter.java;C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-svgrasterizer/src/main/java/org/apache/batik/apps/rasterizer/Main.java;,MethodName,,,,,,,If less than or equal to zero the maximum width does not have any effect on the output image The maximum width is in user space;,ClassName:void;,ClassName:SVGConverter;,,,,ParameterName:width;,,,setMaxWidth,max,maximum
Lorg/apache/batik/util/PreferenceManager;.(Ljava/lang/String;)V#prefFileName#0#0,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-util/src/main/java/org/apache/batik/util/PreferenceManager.java;,ParameterName,,,,,,,Creates a preference manager param prefFileName the name of the preference file;,ClassName:String;,,,,,,MethodName:PreferenceManager;,,prefFileName,pref,preference
Lorg/apache/batik/ext/awt/image/renderable/ComponentTransferRable8Bit;.txfFunc)[Lorg/apache/batik/ext/awt/image/TransferFunction;,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/image/renderable/ComponentTransferRable8Bit.java;,FieldName,,,,,,,,ClassName:TransferFunction[];,ClassName:ComponentTransferRable8Bit;,VariableName:i;ClassName:TransferFunction;VariableName:txfFunc;,,,,,,txfFunc,func,function
Lorg/apache/batik/bridge/GlyphLayout;.doSpacing(Ljava/lang/Float;Ljava/lang/Float;Ljava/lang/Float;)Ljava/awt/geom/Point2D;#prevPos,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/GlyphLayout.java;,VariableName,,,,,,,,ClassName:Point2D;,ClassName:GlyphLayout;,VariableName:px;VariableName:py;MethodName:getGlyphPosition;FieldName:gv;VariableName:gpos;VariableName:dx;VariableName:dy;VariableName:x;VariableName:gpos;VariableName:y;,,,,MethodName:doSpacing;,,prevPos,pos,position
Lorg/apache/batik/anim/timing/TimeContainer;.setRoot(Lorg/apache/batik/anim/timing/TimedElement;Lorg/apache/batik/anim/timing/TimedDocumentRoot;)V#0#0#te,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-anim/src/main/java/org/apache/batik/anim/timing/TimeContainer.java;,VariableName,,,,,,,,ClassName:TimedElement;,ClassName:TimeContainer;,VariableName:it;ClassName:TimedElement;MethodName:next;,MethodName:setRoot;,ParameterName:e;,,MethodName:setRoot;,,te,te,timed element
Lorg/apache/batik/apps/svgbrowser/DOMViewer$ShadowNodeInfo;,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-svgbrowser/src/main/java/org/apache/batik/apps/svgbrowser/DOMViewer.java;,ClassName,,,ClassName:NodeInfo;,,MethodName:ShadowNodeInfo;MethodName:toString;,,To store the node information for a shadow tree;,,,,,,,,,ShadowNodeInfo,info,information
Lorg/apache/batik/ext/awt/image/rendered/TileGrid;.getTile(II)Ljava/awt/image/Raster;#ras,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/image/rendered/TileGrid.java;,VariableName,,,,,,,,ClassName:Raster;,ClassName:TileGrid;,FieldName:source;FieldName:minTileX;MethodName:retrieveRaster;ParameterName:x;FieldName:minTileY;VariableName:item;ParameterName:y;MethodName:genTile;,MethodName:setRaster;,ParameterName:ras;,,MethodName:getTile;,,ras,ras,raster
Lorg/apache/batik/svggen/SVGGraphics2D;.drawString(Ljava/text/AttributedCharacterIterator;FF)V#textGC,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-svggen/src/main/java/org/apache/batik/svggen/SVGGraphics2D.java;,VariableName,,,,,,,,ClassName:SVGGraphicContext;,ClassName:SVGGraphics2D;,FieldName:gc;VariableName:deltaGC;FieldName:domTreeManager;MethodName:toSVG;MethodName:getGraphicContextConverter;,MethodName:processDeltaGC;,ParameterName:referenceGc;,,MethodName:drawString;,,textGC,gc,graphic context
Lorg/apache/batik/bridge/SVGImageElementBridge;.createImageGraphicsNode(Lorg/apache/batik/bridge/BridgeContext;Lorg/w3c/dom/Element;Lorg/apache/batik/util/ParsedURL;)Lorg/apache/batik/gvt/GraphicsNode;#1#1#secEx,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/SVGImageElementBridge.java;,VariableName,,,,,,,,ClassName:SecurityException;,ClassName:SVGImageElementBridge;,,,,,MethodName:createImageGraphicsNode;,,secEx,sec,security
Lorg/apache/batik/ext/awt/image/renderable/TurbulenceRable;.setNumOctaves(I)V,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/SVGFeTurbulenceElementBridge.java;C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/image/renderable/TurbulenceRable.java;,MethodName,,,,,,,Sets the number of octaves for the noise function param numOctaves The new number of octaves for the noise function;,ClassName:void;,ClassName:TurbulenceRable;,,,,ParameterName:numOctaves;,,,setNumOctaves,num,number
Lorg/apache/batik/svggen/SVGGraphics2D;.drawString(Ljava/lang/String;FF)V#txtTxf,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-svggen/src/main/java/org/apache/batik/svggen/SVGGraphics2D.java;,VariableName,,,,,,,,ClassName:AffineTransform;,ClassName:SVGGraphics2D;,ParameterName:x;ParameterName:y;MethodName:transformText;,,,,MethodName:drawString;,,txtTxf,txt,text
Lorg/apache/batik/gvt/AbstractGraphicsNode;.weakRef)Ljava/lang/ref/WeakReference<>;,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-gvt/src/main/java/org/apache/batik/gvt/AbstractGraphicsNode.java;,FieldName,,,,,,,A Weak Reference to this;,ClassName:WeakReference;,ClassName:AbstractGraphicsNode;,ClassName:WeakReference;,,,,,,weakRef,ref,reference
Lorg/apache/batik/gvt/flow/FlowRegions$TransitionComp;,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-gvt/src/main/java/org/apache/batik/gvt/flow/FlowRegions.java;,ClassName,,,ClassName:Comparator;,,MethodName:equals;MethodName:TransitionComp;MethodName:compare;,FieldName:COMP;,,,,,,,,,,TransitionComp,comp,comparator
Lorg/apache/batik/apps/rasterizer/SVGConverterSource;.isSameAs(Ljava/lang/String;)Z#srcStr#0#0,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-svgrasterizer/src/main/java/org/apache/batik/apps/rasterizer/SVGConverterSource.java;,ParameterName,,,,,,,Checks if same as source described by srcStr;,ClassName:String;,,,,,,MethodName:isSameAs;,MethodName:getPath;ParameterName:outputFile;,srcStr,src,source
Lorg/apache/batik/bridge/SVGUtilities;.matchUserAgent(Lorg/w3c/dom/Element;Lorg/apache/batik/bridge/UserAgent;)Z#0#st,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/SVGUtilities.java;,VariableName,,,,,,,,ClassName:StringTokenizer;,ClassName:SVGUtilities;,VariableName:sl;ClassName:StringTokenizer;VariableName:s;,,,,MethodName:matchUserAgent;,,st,st,string tokenizer
Lorg/apache/batik/anim/dom/SAXSVGDocumentFactory;.createDocument(Ljava/lang/String;)Lorg/w3c/dom/Document;|Ljava/io/IOException;#0#0#semiIdx,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-anim/src/main/java/org/apache/batik/anim/dom/SAXSVGDocumentFactory.java;,VariableName,,,,,,,,ClassName:int;,ClassName:SAXSVGDocumentFactory;,VariableName:idx;VariableName:eqIdx;VariableName:contentType;MethodName:indexOf;,,,,MethodName:createDocument;,,semiIdx,idx,index
Lorg/apache/batik/bridge/SVGUtilities;.convertMaskRegion(Lorg/w3c/dom/Element;Lorg/w3c/dom/Element;Lorg/apache/batik/gvt/GraphicsNode;Lorg/apache/batik/bridge/BridgeContext;)Ljava/awt/geom/Rectangle2D;#xStr,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/SVGUtilities.java;,VariableName,,,,,,,x attribute default is;,ClassName:String;,ClassName:SVGUtilities;,FieldName:SVG_X_ATTRIBUTE;MethodName:getAttributeNS;FieldName:SVG_MASK_X_DEFAULT_VALUE;ParameterName:maskElement;,MethodName:convertRegion;,ParameterName:xStr;,,MethodName:convertMaskRegion;,,xStr,str,string
Lorg/apache/batik/bridge/SVGGVTFont;.getLineMetrics(Ljava/lang/String;IILjava/awt/font/FontRenderContext;)Lorg/apache/batik/gvt/font/GVTLineMetrics;#sci,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/SVGGVTFont.java;,VariableName,,,,,,,,ClassName:StringCharacterIterator;,ClassName:SVGGVTFont;,ClassName:StringCharacterIterator;ParameterName:str;,MethodName:getLineMetrics;,ParameterName:ci;,,MethodName:getLineMetrics;,,sci,sci,string character iterator
Lorg/apache/batik/svggen/font/SVGFont;.getGlyphAsSVG(Lorg/apache/batik/svggen/font/Font;Lorg/apache/batik/svggen/font/Glyph;IILjava/lang/String;Ljava/lang/String;)Ljava/lang/String;#sb,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-svggen/src/main/java/org/apache/batik/svggen/font/SVGFont.java;,VariableName,,,,,,,Chop up the string into character lines;,ClassName:StringBuffer;,ClassName:SVGFont;,ClassName:StringBuffer;,MethodName:chopUpStringBuffer;,ParameterName:sb;,,MethodName:getGlyphAsSVG;,,sb,sb,string buffer
Lorg/apache/batik/test/PerformanceTest;.runOp()V|Ljava/lang/Exception;,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-test/src/main/java/org/apache/batik/test/PerformanceTest.java;,MethodName,,,,,,,Runs the tested operation;,ClassName:void;,ClassName:PerformanceTest;,,,,,,,runOp,op,operation
Lorg/apache/batik/gvt/font/SVGGVTGlyphVector;.computeGlyphLogicalBounds()V#2#0#0#p3,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-gvt/src/main/java/org/apache/batik/gvt/font/SVGGVTGlyphVector.java;,VariableName,,,,,,,,ClassName:Point2D;,ClassName:SVGGVTGlyphVector;,VariableName:glyphBounds;ClassName:Double;ClassName:Point2D;MethodName:getMaxY;MethodName:getMinX;,,,,MethodName:computeGlyphLogicalBounds;,,p3,p,point
Lorg/apache/batik/anim/dom/SVGOMFEFuncRElement;,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-anim/src/main/java/org/apache/batik/anim/dom/SVGOMFEFuncRElement.java;C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-anim/src/main/java/org/apache/batik/anim/dom/SVGDOMImplementation.java;,ClassName,,,ClassName:SVGOMComponentTransferFunctionElement;ClassName:SVGFEFuncRElement;,ClassName:SVGComponentTransferFunctionElement;ClassName:AbstractElement;ClassName:NodeEventTarget;ClassName:AbstractNode;ClassName:Element;ClassName:NodeXBL;ClassName:EventTarget;ClassName:AbstractElement;ClassName:SVGOMElement;ClassName:CSSNavigableNode;ClassName:XBLManagerData;ClassName:ExtendedNode;ClassName:Serializable;ClassName:TraitAccess;ClassName:CSSConstants;ClassName:Node;ClassName:AbstractParentChildNode;ClassName:SVGElement;ClassName:ExtendedTraitAccess;ClassName:SVGConstants;ClassName:AnimationTarget;ClassName:ElementTraversal;ClassName:XMLConstants;ClassName:AbstractParentNode;,MethodName:newNode;MethodName:SVGOMFEFuncRElement;MethodName:SVGOMFEFuncRElement;MethodName:getLocalName;,,This class implements link SVGFEFuncRElement author a href mailto stephane hillion org Stephane Hillion a version Id SVGOMFEFuncRElement java Z gadams;,,,,,,,,,SVGOMFEFuncRElement,func,function
Lorg/apache/batik/bridge/svg12/SVG12BridgeEventSupport$Listener;.dispatchTextEvent(Lorg/apache/batik/gvt/event/GraphicsNodeKeyEvent;)V#textEvt,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/svg12/SVG12BridgeEventSupport.java;,VariableName,,,,,,,,ClassName:DOMTextEvent;,ClassName:Listener;ClassName:SVG12BridgeEventSupport;,MethodName:createEvent;ClassName:DOMTextEvent;VariableName:d;,,,,MethodName:dispatchTextEvent;,,textEvt,evt,event
Lorg/apache/batik/ext/awt/g2d/AbstractGraphics2D;.drawString(Ljava/lang/String;II)V#str#0#0,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/g2d/AbstractGraphics2D.java;,ParameterName,,,,,,,Draws the text given by the specified string using this graphics context s current font and color The baseline of the first character is at position i x i nbsp i y i in this graphics context s coordinate system param str the string to be drawn param x the i x i coordinate param y the i y i coordinate see java awt Graphics drawBytes see java awt Graphics drawChars;,ClassName:String;,,,,,,MethodName:drawString;,,str,str,string
Lorg/apache/batik/bridge/SVGTextElementBridge;.getTextBounds(Lorg/apache/batik/bridge/BridgeContext;Lorg/w3c/dom/Element;Z)Ljava/awt/geom/Rectangle2D;#txtElem,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/SVGTextElementBridge.java;,VariableName,,,,,,,,ClassName:Element;,ClassName:SVGTextElementBridge;,FieldName:e;VariableName:txtBridge;,,,,MethodName:getTextBounds;,,txtElem,elem,element
Lorg/apache/batik/anim/dom/SVGOMDocument;.setURLObject(Ljava/net/URL;)V,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-anim/src/main/java/org/apache/batik/anim/dom/SVGOMDocument.java;,MethodName,,,,,,,Sets the URI of the document;,ClassName:void;,ClassName:SVGOMDocument;,,,,ParameterName:url;,,,setURLObject,url,uniform resource locator
Lorg/apache/batik/apps/svgbrowser/JSVGViewerFrame;.(Lorg/apache/batik/apps/svgbrowser/Application;)V#0#0#tbf,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-svgbrowser/src/main/java/org/apache/batik/apps/svgbrowser/JSVGViewerFrame.java;,VariableName,,,,,,,Create the toolbar;,ClassName:ToolBarFactory;,ClassName:JSVGViewerFrame;,VariableName:tb;ClassName:ToolBarFactory;FieldName:bundle;,,,,MethodName:JSVGViewerFrame;,,tbf,tbf,tool bar factory
Lorg/apache/batik/transcoder/svg2svg/OutputManager$NameInfo;.([C[C[C)V#sp2#0#2,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-transcoder/src/main/java/org/apache/batik/transcoder/svg2svg/OutputManager.java;,ParameterName,,,,,,,Creates a new NameInfo;,ClassName:char[];,,FieldName:space2;,,,,MethodName:NameInfo;,,sp2,sp,space
Lorg/apache/batik/transcoder/svg2svg/PrettyPrinter;.printXMLDecl()V|Lorg/apache/batik/transcoder/TranscoderException;|Lorg/apache/batik/xml/XMLException;|Ljava/io/IOException;#0#versionDelim,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-transcoder/src/main/java/org/apache/batik/transcoder/svg2svg/PrettyPrinter.java;,VariableName,,,,,,,,ClassName:char;,ClassName:PrettyPrinter;,MethodName:getStringDelimiter;FieldName:scanner;,MethodName:printXMLDecl;,ParameterName:versionDelim;,,MethodName:printXMLDecl;,,versionDelim,delim,delimiter
Lorg/apache/batik/bridge/BaseScriptingEnvironment;.getWindow(Lorg/apache/batik/script/Interpreter;Ljava/lang/String;)Lorg/apache/batik/bridge/Window;#w,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/BaseScriptingEnvironment.java;,VariableName,,,,,,,,ClassName:Window;,ClassName:BaseScriptingEnvironment;,ClassName:Window;MethodName:createWindow;ParameterName:lang;ClassName:Window;FieldName:windowObjects;MethodName:get;ParameterName:interp;,,,,MethodName:getWindow;,,w,w,window
Lorg/apache/batik/anim/dom/SVGOMElement;.isAttributeAnimatable(Ljava/lang/String;Ljava/lang/String;)Z#ti,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-anim/src/main/java/org/apache/batik/anim/dom/SVGOMElement.java;,VariableName,,,,,,,,ClassName:TraitInformation;,ClassName:SVGOMElement;,MethodName:get;ClassName:TraitInformation;ParameterName:ln;ParameterName:ns;VariableName:t;,,,,MethodName:isAttributeAnimatable;,,ti,ti,trait information
Lorg/apache/batik/bridge/BridgeContext;.getBridgeExtensions(Lorg/w3c/dom/Document;)Ljava/util/List;#ver,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/BridgeContext.java;,VariableName,,,,,,,,ClassName:String;,ClassName:BridgeContext;,VariableName:root;FieldName:SVG_VERSION_ATTRIBUTE;ClassName:SVGConstants;MethodName:getAttributeNS;,,,,MethodName:getBridgeExtensions;,,ver,ver,version
Lorg/apache/batik/bridge/SVGAnimationEngine$AnimatableLengthOrIdentFactory;.createAnimatableValue(Lorg/apache/batik/anim/dom/AnimationTarget;Ljava/lang/String;Lorg/apache/batik/css/engine/value/Value;)Lorg/apache/batik/anim/values/AnimatableValue;#pcInterp,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/SVGAnimationEngine.java;,VariableName,,,,,,,,ClassName:short;,ClassName:SVGAnimationEngine;ClassName:AnimatableLengthOrIdentFactory;,MethodName:getPercentageInterpretation;ParameterName:target;ParameterName:pn;,,,,MethodName:createAnimatableValue;,,pcInterp,interp,interpretation
Lorg/apache/batik/transcoder/svg2svg/SVGTranscoder$NewlineValue;.(Ljava/lang/String;)V#val#0#0,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-transcoder/src/main/java/org/apache/batik/transcoder/svg2svg/SVGTranscoder.java;,ParameterName,,,,,,,,ClassName:String;,,FieldName:value;,,,,MethodName:NewlineValue;,,val,val,value
Lorg/apache/batik/util/io/StreamNormalizingReader$UTF8DecoderFactory;,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-util/src/main/java/org/apache/batik/util/io/StreamNormalizingReader.java;,ClassName,,,ClassName:CharDecoderFactory;,,MethodName:createCharDecoder;,,To create a UTF Decoder;,,,,,,,,,UTF8DecoderFactory,utf,unicode transformation format
Lorg/apache/batik/svggen/XmlWriter;.SPACES_LEN)I,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-svggen/src/main/java/org/apache/batik/svggen/XmlWriter.java;,FieldName,,,,,,,,ClassName:int;,ClassName:XmlWriter;,VariableName:length;VariableName:temp;FieldName:SPACES;,,,,,,SPACES_LEN,len,length
Lorg/apache/batik/ext/awt/image/rendered/Any2LumRed;.fixColorModel(Lorg/apache/batik/ext/awt/image/rendered/CachableRed;)Ljava/awt/image/ColorModel;#0#sm,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/image/rendered/Any2LumRed.java;,VariableName,,,,,,,bands lum Band No color conversion;,ClassName:SampleModel;,ClassName:Any2LumRed;,ParameterName:src;MethodName:getSampleModel;,,,,MethodName:fixColorModel;,,sm,sm,sample model
Lorg/apache/batik/ext/awt/geom/PathLength$PathSegment;.(IFFFI)V#segType#0#0,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/geom/PathLength.java;,ParameterName,,,,,,,Creates a new PathSegment with the specified parameters param segType The segment type param x The x coordinate param y The y coordinate param len The segment length param idx The index of the original path segment this flattenedsegment is a part of;,ClassName:int;,,FieldName:segType;,,,,MethodName:PathSegment;,,segType,seg,segment
Lorg/apache/batik/bridge/SVGFontUtilities;.getFontFamily(Lorg/w3c/dom/Element;Lorg/apache/batik/bridge/BridgeContext;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/batik/gvt/font/GVTFontFamily;#1#1#0#0#0#0#weightNum,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/SVGFontUtilities.java;,VariableName,,,,,,,,ClassName:int;,ClassName:SVGFontUtilities;,ClassName:Integer;MethodName:nextToken;MethodName:parseInt;VariableName:st;VariableName:difference;,,,,MethodName:getFontFamily;,,weightNum,num,number
Lorg/apache/batik/ext/awt/image/rendered/AbstractRed;.updateTileGridInfo()V,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/image/rendered/AbstractRed.java;,MethodName,,,,,,,This function computes all the basic information about the tile grid based on the data stored in sm and tileGridX YOff It is responsible for updating tileWidth tileHeight minTileX Y and numX YTiles;,ClassName:void;,ClassName:AbstractRed;,,,,,,,updateTileGridInfo,info,information
Lorg/apache/batik/util/gui/resource/MenuFactory;.(Ljava/util/ResourceBundle;Lorg/apache/batik/util/gui/resource/ActionMap;)V#rb#0#0,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-gui-util/src/main/java/org/apache/batik/util/gui/resource/MenuFactory.java;,ParameterName,,,,,,,Creates a new menu factory param rb the resource bundle that contains the menu bardescription param am the actions to add to menu items;,ClassName:ResourceBundle;,,,,,,MethodName:MenuFactory;,,rb,rb,resource bundle
Lorg/apache/batik/ext/awt/image/renderable/MorphologyRable8Bit;.createRendering(Ljava/awt/image/renderable/RenderContext;)Ljava/awt/image/RenderedImage;#srcBI,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/image/renderable/MorphologyRable8Bit.java;,VariableName,,,,,,,,ClassName:BufferedImage;,ClassName:MorphologyRable8Bit;,MethodName:isAlphaPremultiplied;VariableName:destBI;ClassName:BufferedImage;VariableName:wr;VariableName:cm;,MethodName:filter;,ParameterName:src;,,MethodName:createRendering;,,srcBI,bi,buffered image
Lorg/apache/batik/dom/events/EventSupport;.getUltimateOriginalEvent(Lorg/w3c/dom/events/Event;)Lorg/w3c/dom/events/Event;#0#origEvt,C:/PHDONE/runtime-EclipseApplication/batik-1.9/batik-dom/src/main/java/org/apache/batik/dom/events/EventSupport.java;,VariableName,,,,,,,,ClassName:AbstractEvent;,ClassName:EventSupport;,MethodName:getOriginalEvent;VariableName:e;ClassName:AbstractEvent;,,,,MethodName:getUltimateOriginalEvent;,,origEvt,evt,event
